question_id,subject,unit,chapter,topic_atom,outcome_code,outcome,official_requirement_ids,official_source_reference,kind,difficulty,marks,pool,stimulus,prompt,options,correct_answer,explanation,scoring_rule,current_status,automated_blockers,automated_warnings,sme_decision,sme_correction,sme_comment,sme_name,sme_qualification,sme_signature_date
"C10-2627-MATH-REQ037-REASS-009","Mathematics","Statistics & Probability","Statistics","Mean, Median, and Mode of Grouped Data","LO_M13.1.1","Calculate Mean, Median, and Mode of grouped data and apply empirical relationship.","REQ_MATH_2026_037","Maths_SecP1X_2026-27.pdf Page 5","true_false","2","1","FRESH_REASSESSMENT","","State whether the following is true or false, and justify in one line: The mean is affected more than the median by an extremely large observation.","True | False","True","The mean uses every value in its sum, while the median depends only on the position of the middle value.","Exact option match. 1 mark for the correct option, 0 otherwise.","draft / unverified","none","none","","","","","",""
"C10-2627-MATH-REQ037-REASS-010","Mathematics","Statistics & Probability","Statistics","Mean, Median, and Mode of Grouped Data","LO_M13.1.1","Calculate Mean, Median, and Mode of grouped data and apply empirical relationship.","REQ_MATH_2026_037","Maths_SecP1X_2026-27.pdf Page 5","short_answer","2","2","FRESH_REASSESSMENT","","The frequencies of four consecutive classes are 7, 11, 9 and 3. Write the cumulative frequency of the third class.","","27","Cumulative frequencies are 7, 18, 27 and 30, so the third is 27.","Answer-key match with educator override. 2 marks maximum, partial credit at reviewer discretion.","draft / unverified","none","NUMERIC_CHECK","","","","","",""
"C10-2627-MATH-REQ038-DIAG-001","Mathematics","Statistics & Probability","Probability","Classical Approach to Probability","LO_M14.1.1","Calculate theoretical probability of single and compound events.","REQ_MATH_2026_038","Maths_SecP1X_2026-27.pdf Page 5","short_answer","1","1","DIAGNOSTIC","","A fair six-faced die is rolled once. Find the probability of getting an even number.","","1/2","The even outcomes are 2, 4 and 6, so the probability is 3/6 = 1/2.","Answer-key match with educator override. 1 marks maximum, partial credit at reviewer discretion.","draft / unverified","none","NUMERIC_CHECK RUBRIC_MARKS","","","","","",""
"C10-2627-MATH-REQ038-DIAG-002","Mathematics","Statistics & Probability","Probability","Classical Approach to Probability","LO_M14.1.1","Calculate theoretical probability of single and compound events.","REQ_MATH_2026_038","Maths_SecP1X_2026-27.pdf Page 5","short_answer","2","1","DIAGNOSTIC","","One card is drawn at random from a well shuffled deck of 52 playing cards. Find the probability that it is a king.","","1/13","There are 4 kings in 52 cards, so the probability is 4/52 = 1/13.","Answer-key match with educator override. 1 marks maximum, partial credit at reviewer discretion.","draft / unverified","none","NUMERIC_CHECK RUBRIC_MARKS","","","","","",""
"C10-2627-MATH-REQ038-DIAG-003","Mathematics","Statistics & Probability","Probability","Classical Approach to Probability","LO_M14.1.1","Calculate theoretical probability of single and compound events.","REQ_MATH_2026_038","Maths_SecP1X_2026-27.pdf Page 5","mcq","2","1","DIAGNOSTIC","","If the probability of an event happening is 0.35, the probability of it not happening is","0.5 | 0.65 | 0.35 | 1.35","0.65","Complementary probabilities add to 1, so the answer is 1 - 0.35 = 0.65.","Exact option match. 1 mark for the correct option, 0 otherwise.","draft / unverified","none","NUMERIC_CHECK","","","","","",""
"C10-2627-MATH-REQ038-DIAG-004","Mathematics","Statistics & Probability","Probability","Classical Approach to Probability","LO_M14.1.1","Calculate theoretical probability of single and compound events.","REQ_MATH_2026_038","Maths_SecP1X_2026-27.pdf Page 5","case_study","3","3","DIAGNOSTIC","","A cloth bag holds 5 red marbles, 8 blue marbles and 7 green marbles, identical except for colour. One marble is drawn at random.  Find the probability that the marble drawn is not blue.","","3/5","There are 20 marbles in all and 12 are not blue, so the probability is 12/20 = 3/5.","Answer-key match with educator override. 3 marks maximum, partial credit at reviewer discretion.","draft / unverified","none","NUMERIC_CHECK STIMULUS_EMBEDDED","","","","","",""
"C10-2627-MATH-REQ038-DIAG-005","Mathematics","Statistics & Probability","Probability","Classical Approach to Probability","LO_M14.1.1","Calculate theoretical probability of single and compound events.","REQ_MATH_2026_038","Maths_SecP1X_2026-27.pdf Page 5","short_answer","3","2","DIAGNOSTIC","","Two fair coins are tossed together. Find the probability of getting exactly one head.","","1/2","The sample space is HH, HT, TH, TT and exactly one head occurs in HT and TH, so the probability is 2/4 = 1/2.","Answer-key match with educator override. 2 marks maximum, partial credit at reviewer discretion.","draft / unverified","none","NUMERIC_CHECK","","","","","",""
"C10-2627-MATH-REQ038-DIAG-006","Mathematics","Statistics & Probability","Probability","Classical Approach to Probability","LO_M14.1.1","Calculate theoretical probability of single and compound events.","REQ_MATH_2026_038","Maths_SecP1X_2026-27.pdf Page 5","assertion_reason","1","1","DIAGNOSTIC","","Assertion (A): The probability of an event can never be negative or greater than 1. Reason (R): Probability is the ratio of favourable outcomes to total outcomes, and the favourable count lies between 0 and the total. Choose the correct option.","Both A and R are true and R is the correct explanation of A. | Both A and R are true but R is not the correct explanation of A. | A is true but R is false. | A is false but R is true.","Both A and R are true and R is the correct explanation of A.","Because the numerator is between 0 and the denominator, the ratio lies in the interval from 0 to 1.","Exact option match. 1 mark for the correct option, 0 otherwise.","draft / unverified","none","none","","","","","",""
"C10-2627-MATH-REQ038-DIAG-007","Mathematics","Statistics & Probability","Probability","Classical Approach to Probability","LO_M14.1.1","Calculate theoretical probability of single and compound events.","REQ_MATH_2026_038","Maths_SecP1X_2026-27.pdf Page 5","true_false","1","1","DIAGNOSTIC","","State whether the following is true or false, and justify in one line: The probability of a sure event is 1.","True | False","True","A sure event contains every outcome of the sample space, so its probability is the total divided by itself, which is 1.","Exact option match. 1 mark for the correct option, 0 otherwise.","draft / unverified","none","none","","","","","",""
"C10-2627-MATH-REQ038-REASS-001","Mathematics","Statistics & Probability","Probability","Classical Approach to Probability","LO_M14.1.1","Calculate theoretical probability of single and compound events.","REQ_MATH_2026_038","Maths_SecP1X_2026-27.pdf Page 5","short_answer","2","1","FRESH_REASSESSMENT","","A fair die is rolled once. Find the probability of getting a prime number.","","1/2","The primes on a die are 2, 3 and 5, so the probability is 3/6 = 1/2.","Answer-key match with educator override. 1 marks maximum, partial credit at reviewer discretion.","draft / unverified","none","NUMERIC_CHECK RUBRIC_MARKS","","","","","",""
"C10-2627-MATH-REQ038-REASS-002","Mathematics","Statistics & Probability","Probability","Classical Approach to Probability","LO_M14.1.1","Calculate theoretical probability of single and compound events.","REQ_MATH_2026_038","Maths_SecP1X_2026-27.pdf Page 5","short_answer","2","2","FRESH_REASSESSMENT","","A card is drawn at random from a deck of 52 cards. Find the probability that it is a face card.","","3/13","There are 12 face cards, being the jack, queen and king of each suit, so the probability is 12/52 = 3/13.","Answer-key match with educator override. 2 marks maximum, partial credit at reviewer discretion.","draft / unverified","none","NUMERIC_CHECK","","","","","",""
"C10-2627-MATH-REQ038-REASS-003","Mathematics","Statistics & Probability","Probability","Classical Approach to Probability","LO_M14.1.1","Calculate theoretical probability of single and compound events.","REQ_MATH_2026_038","Maths_SecP1X_2026-27.pdf Page 5","mcq","2","1","FRESH_REASSESSMENT","","The probability that it will not rain tomorrow is 0.72. The probability that it will rain is","1.72 | 0.5 | 0.28 | 0.72","0.28","The two probabilities add to 1, so the required probability is 1 - 0.72 = 0.28.","Exact option match. 1 mark for the correct option, 0 otherwise.","draft / unverified","none","NUMERIC_CHECK","","","","","",""
"C10-2627-MATH-REQ038-REASS-004","Mathematics","Statistics & Probability","Probability","Classical Approach to Probability","LO_M14.1.1","Calculate theoretical probability of single and compound events.","REQ_MATH_2026_038","Maths_SecP1X_2026-27.pdf Page 5","case_study","3","3","FRESH_REASSESSMENT","","Tickets numbered 1 to 40 are placed in a box and one ticket is drawn at random for a class raffle.  Find the probability that the number on the drawn ticket is a multiple of 5.","","1/5","The multiples of 5 up to 40 are 5, 10, 15, 20, 25, 30, 35 and 40, that is 8 tickets, so the probability is 8/40 = 1/5.","Answer-key match with educator override. 3 marks maximum, partial credit at reviewer discretion.","draft / unverified","none","NUMERIC_CHECK STIMULUS_EMBEDDED","","","","","",""
"C10-2627-MATH-REQ038-REASS-005","Mathematics","Statistics & Probability","Probability","Classical Approach to Probability","LO_M14.1.1","Calculate theoretical probability of single and compound events.","REQ_MATH_2026_038","Maths_SecP1X_2026-27.pdf Page 5","short_answer","3","3","FRESH_REASSESSMENT","","Three fair coins are tossed together. Find the probability of getting at least two heads.","","1/2","The sample space has 8 equally likely outcomes and at least two heads occurs in HHH, HHT, HTH and THH, so the probability is 4/8 = 1/2.","Answer-key match with educator override. 3 marks maximum, partial credit at reviewer discretion.","draft / unverified","none","NUMERIC_CHECK","","","","","",""
"C10-2627-MATH-REQ038-REASS-006","Mathematics","Statistics & Probability","Probability","Classical Approach to Probability","LO_M14.1.1","Calculate theoretical probability of single and compound events.","REQ_MATH_2026_038","Maths_SecP1X_2026-27.pdf Page 5","data_interpretation","3","3","FRESH_REASSESSMENT","","A bag contains counters as listed: | Colour | Count | | Yellow | 6 | | Black | 9 | | White | 5 |  One counter is drawn at random. Find the probability that it is yellow or white.","","11/20","There are 20 counters and 11 are yellow or white, so the probability is 11/20.","Answer-key match with educator override. 3 marks maximum, partial credit at reviewer discretion.","draft / unverified","none","NUMERIC_CHECK STIMULUS_EMBEDDED","","","","","",""
"C10-2627-MATH-REQ038-REASS-007","Mathematics","Statistics & Probability","Probability","Classical Approach to Probability","LO_M14.1.1","Calculate theoretical probability of single and compound events.","REQ_MATH_2026_038","Maths_SecP1X_2026-27.pdf Page 5","short_answer","4","3","FRESH_REASSESSMENT","","Two fair dice are thrown together. Find the probability that the sum of the numbers appearing is 9.","","1/9","There are 36 equally likely outcomes and the sum 9 arises from (3,6), (4,5), (5,4) and (6,3), so the probability is 4/36 = 1/9.","Answer-key match with educator override. 3 marks maximum, partial credit at reviewer discretion.","draft / unverified","none","NUMERIC_CHECK","","","","","",""
"C10-2627-MATH-REQ038-REASS-008","Mathematics","Statistics & Probability","Probability","Classical Approach to Probability","LO_M14.1.1","Calculate theoretical probability of single and compound events.","REQ_MATH_2026_038","Maths_SecP1X_2026-27.pdf Page 5","mcq","1","1","FRESH_REASSESSMENT","","The probability of an impossible event is","1 | 1/2 | -1 | 0","0","An impossible event has no favourable outcome, so its probability is 0.","Exact option match. 1 mark for the correct option, 0 otherwise.","draft / unverified","none","none","","","","","",""
"C10-2627-MATH-REQ038-REASS-009","Mathematics","Statistics & Probability","Probability","Classical Approach to Probability","LO_M14.1.1","Calculate theoretical probability of single and compound events.","REQ_MATH_2026_038","Maths_SecP1X_2026-27.pdf Page 5","assertion_reason","2","1","FRESH_REASSESSMENT","","Assertion (A): The sum of the probabilities of all elementary events of an experiment is 1. Reason (R): The elementary events together account for every outcome in the sample space exactly once. Choose the correct option.","Both A and R are true and R is the correct explanation of A. | Both A and R are true but R is not the correct explanation of A. | A is true but R is false. | A is false but R is true.","Both A and R are true and R is the correct explanation of A.","Adding the probabilities of all elementary events counts the whole sample space once, which gives 1.","Exact option match. 1 mark for the correct option, 0 otherwise.","draft / unverified","none","none","","","","","",""
"C10-2627-MATH-REQ038-REASS-010","Mathematics","Statistics & Probability","Probability","Classical Approach to Probability","LO_M14.1.1","Calculate theoretical probability of single and compound events.","REQ_MATH_2026_038","Maths_SecP1X_2026-27.pdf Page 5","true_false","2","1","FRESH_REASSESSMENT","","State whether the following is true or false, and justify in one line: Classical probability assumes that all outcomes of the experiment are equally likely.","True | False","True","The classical definition divides favourable outcomes by total outcomes, which is valid only when the outcomes are equally likely.","Exact option match. 1 mark for the correct option, 0 otherwise.","draft / unverified","none","none","","","","","",""
